"gene_symbol","go_id","go_description","p_adjusted"
"Stat5b","GO:0045648","positive regulation of erythrocyte differentiation",0.000102982501013858
"Stat5a","GO:0019218","regulation of steroid metabolic process",0.000104404839521146
"Apoe","GO:0019218","regulation of steroid metabolic process",0.000104404839521146
"Apoa1","GO:0019218","regulation of steroid metabolic process",0.000104404839521146
"Tnf","GO:0019218","regulation of steroid metabolic process",0.000104404839521146
"Ppargc1a","GO:0019218","regulation of steroid metabolic process",0.000104404839521146
"Stat5b","GO:0019218","regulation of steroid metabolic process",0.000104404839521146
"Pten","GO:1903052","positive regulation of proteolysis involved in protein catabolic process",0.000128795013122164
"Wfs1","GO:1903052","positive regulation of proteolysis involved in protein catabolic process",0.000128795013122164
"Hspa1a","GO:1903052","positive regulation of proteolysis involved in protein catabolic process",0.000128795013122164
"Cav1","GO:1903052","positive regulation of proteolysis involved in protein catabolic process",0.000128795013122164
"Hspa1b","GO:1903052","positive regulation of proteolysis involved in protein catabolic process",0.000128795013122164
"Trib1","GO:1903052","positive regulation of proteolysis involved in protein catabolic process",0.000128795013122164
"Myc","GO:0060252","positive regulation of glial cell proliferation",0.000128795013122164
"Lta","GO:0060252","positive regulation of glial cell proliferation",0.000128795013122164
"Tnf","GO:0060252","positive regulation of glial cell proliferation",0.000128795013122164
"Gfap","GO:0060252","positive regulation of glial cell proliferation",0.000128795013122164
"Pten","GO:0048662","negative regulation of smooth muscle cell proliferation",0.000128795013122164
"Cav1","GO:0048662","negative regulation of smooth muscle cell proliferation",0.000128795013122164
"Apoe","GO:0048662","negative regulation of smooth muscle cell proliferation",0.000128795013122164
"Ppargc1a","GO:0048662","negative regulation of smooth muscle cell proliferation",0.000128795013122164
"Trib1","GO:0048662","negative regulation of smooth muscle cell proliferation",0.000128795013122164
"Pten","GO:0042063","gliogenesis",0.000129180011938016
"Myc","GO:0042063","gliogenesis",0.000129180011938016
"Lta","GO:0042063","gliogenesis",0.000129180011938016
"Nf1","GO:0042063","gliogenesis",0.000129180011938016
"Tnf","GO:0042063","gliogenesis",0.000129180011938016
"Gfap","GO:0042063","gliogenesis",0.000129180011938016
"Stat3","GO:0042063","gliogenesis",0.000129180011938016
"Cdkn2b","GO:0042063","gliogenesis",0.000129180011938016
"Ndrg1","GO:0042063","gliogenesis",0.000129180011938016
"Hspa1a","GO:0031116","positive regulation of microtubule polymerization",0.000142220339541045
"Cav1","GO:0031116","positive regulation of microtubule polymerization",0.000142220339541045
"Met","GO:0031116","positive regulation of microtubule polymerization",0.000142220339541045
"Hspa1b","GO:0031116","positive regulation of microtubule polymerization",0.000142220339541045
"Pon3","GO:0006801","superoxide metabolic process",0.00015210127447427
"Sod3","GO:0006801","superoxide metabolic process",0.00015210127447427
"Nqo1","GO:0006801","superoxide metabolic process",0.00015210127447427
"Apoa4","GO:0006801","superoxide metabolic process",0.00015210127447427
"Nos2","GO:0006801","superoxide metabolic process",0.00015210127447427
"Apoe","GO:0034368","protein-lipid complex remodeling",0.000154583222630042
"Apoa1","GO:0034368","protein-lipid complex remodeling",0.000154583222630042
"Apoc3","GO:0034368","protein-lipid complex remodeling",0.000154583222630042
"Apoa4","GO:0034368","protein-lipid complex remodeling",0.000154583222630042
"Apoe","GO:0034369","plasma lipoprotein particle remodeling",0.000154583222630042
"Apoa1","GO:0034369","plasma lipoprotein particle remodeling",0.000154583222630042
"Apoc3","GO:0034369","plasma lipoprotein particle remodeling",0.000154583222630042
"Apoa4","GO:0034369","plasma lipoprotein particle remodeling",0.000154583222630042
"Stat5a","GO:0048639","positive regulation of developmental growth",0.000154583222630042
"Drd2","GO:0048639","positive regulation of developmental growth",0.000154583222630042
"Apoe","GO:0048639","positive regulation of developmental growth",0.000154583222630042
"Wnt2","GO:0048639","positive regulation of developmental growth",0.000154583222630042
"Ncam1","GO:0048639","positive regulation of developmental growth",0.000154583222630042
"Stat5b","GO:0048639","positive regulation of developmental growth",0.000154583222630042
"Nedd4l","GO:0048639","positive regulation of developmental growth",0.000154583222630042
"Got1","GO:0007179","transforming growth factor beta receptor signaling pathway",0.000167460264482214
"Cav2","GO:0007179","transforming growth factor beta receptor signaling pathway",0.000167460264482214
"Hspa1a","GO:0007179","transforming growth factor beta receptor signaling pathway",0.000167460264482214
"Jun","GO:0007179","transforming growth factor beta receptor signaling pathway",0.000167460264482214
"Stat3","GO:0007179","transforming growth factor beta receptor signaling pathway",0.000167460264482214
"Cdkn2b","GO:0007179","transforming growth factor beta receptor signaling pathway",0.000167460264482214
"Onecut2","GO:0007179","transforming growth factor beta receptor signaling pathway",0.000167460264482214
"Stat5a","GO:0002763","positive regulation of myeloid leukocyte differentiation",0.000175157503830798
"Jun","GO:0002763","positive regulation of myeloid leukocyte differentiation",0.000175157503830798
"Tnf","GO:0002763","positive regulation of myeloid leukocyte differentiation",0.000175157503830798
"Runx1","GO:0002763","positive regulation of myeloid leukocyte differentiation",0.000175157503830798
"Trib1","GO:0002763","positive regulation of myeloid leukocyte differentiation",0.000175157503830798
"Myc","GO:0050769","positive regulation of neurogenesis",0.000178124222719486
"Lta","GO:0050769","positive regulation of neurogenesis",0.000178124222719486
"Drd2","GO:0050769","positive regulation of neurogenesis",0.000178124222719486
"Apoe","GO:0050769","positive regulation of neurogenesis",0.000178124222719486
"Met","GO:0050769","positive regulation of neurogenesis",0.000178124222719486
"Wnt2","GO:0050769","positive regulation of neurogenesis",0.000178124222719486
"Tnf","GO:0050769","positive regulation of neurogenesis",0.000178124222719486
"Gfap","GO:0050769","positive regulation of neurogenesis",0.000178124222719486
"Stat5a","GO:0070672","response to interleukin-15",0.000185387352974264
"Stat3","GO:0070672","response to interleukin-15",0.000185387352974264
"Stat5b","GO:0070672","response to interleukin-15",0.000185387352974264
"Apoe","GO:0034367","protein-containing complex remodeling",0.000185387352974264
"Apoa1","GO:0034367","protein-containing complex remodeling",0.000185387352974264
"Apoc3","GO:0034367","protein-containing complex remodeling",0.000185387352974264
"Apoa4","GO:0034367","protein-containing complex remodeling",0.000185387352974264
"Myc","GO:0014013","regulation of gliogenesis",0.000192873842703371
"Lta","GO:0014013","regulation of gliogenesis",0.000192873842703371
"Nf1","GO:0014013","regulation of gliogenesis",0.000192873842703371
"Tnf","GO:0014013","regulation of gliogenesis",0.000192873842703371
"Gfap","GO:0014013","regulation of gliogenesis",0.000192873842703371
"Cdkn2b","GO:0014013","regulation of gliogenesis",0.000192873842703371
"Cav1","GO:0032373","positive regulation of sterol transport",0.00019975768280629
"Apoe","GO:0032373","positive regulation of sterol transport",0.00019975768280629
"Apoa1","GO:0032373","positive regulation of sterol transport",0.00019975768280629
"Pon1","GO:0032373","positive regulation of sterol transport",0.00019975768280629
"Cav1","GO:0032376","positive regulation of cholesterol transport",0.00019975768280629
"Apoe","GO:0032376","positive regulation of cholesterol transport",0.00019975768280629
"Apoa1","GO:0032376","positive regulation of cholesterol transport",0.00019975768280629
"Pon1","GO:0032376","positive regulation of cholesterol transport",0.00019975768280629
"Pten","GO:0033032","regulation of myeloid cell apoptotic process",0.00019975768280629
"Stat5a","GO:0033032","regulation of myeloid cell apoptotic process",0.00019975768280629
"Nf1","GO:0033032","regulation of myeloid cell apoptotic process",0.00019975768280629
"Stat5b","GO:0033032","regulation of myeloid cell apoptotic process",0.00019975768280629
"Stat5a","GO:0048771","tissue remodeling",0.000206464415021699
"Cav1","GO:0048771","tissue remodeling",0.000206464415021699
"Cdkn2a","GO:0048771","tissue remodeling",0.000206464415021699
"Nf1","GO:0048771","tissue remodeling",0.000206464415021699
"Nos2","GO:0048771","tissue remodeling",0.000206464415021699
"Idua","GO:0048771","tissue remodeling",0.000206464415021699
"Mc4r","GO:0048771","tissue remodeling",0.000206464415021699
"Daxx","GO:0031399","regulation of protein modification process",0.000214841485391725
"Wfs1","GO:0031399","regulation of protein modification process",0.000214841485391725
"Hspa1a","GO:0031399","regulation of protein modification process",0.000214841485391725
"Cav1","GO:0031399","regulation of protein modification process",0.000214841485391725
"Cdkn2a","GO:0031399","regulation of protein modification process",0.000214841485391725
"Tnf","GO:0031399","regulation of protein modification process",0.000214841485391725
"Adcy8","GO:0031399","regulation of protein modification process",0.000214841485391725
"Hspa1b","GO:0031399","regulation of protein modification process",0.000214841485391725
"Trib1","GO:0031399","regulation of protein modification process",0.000214841485391725
"Daxx","GO:0040014","regulation of multicellular organism growth",0.000214841485391725
"Stat5a","GO:0040014","regulation of multicellular organism growth",0.000214841485391725
"Drd2","GO:0040014","regulation of multicellular organism growth",0.000214841485391725
"Stat3","GO:0040014","regulation of multicellular organism growth",0.000214841485391725
"Stat5b","GO:0040014","regulation of multicellular organism growth",0.000214841485391725
"Cav1","GO:0014912","negative regulation of smooth muscle cell migration",0.000214841485391725
"Nf1","GO:0014912","negative regulation of smooth muscle cell migration",0.000214841485391725
"Ppargc1a","GO:0014912","negative regulation of smooth muscle cell migration",0.000214841485391725
"Trib1","GO:0014912","negative regulation of smooth muscle cell migration",0.000214841485391725
"Myc","GO:0048144","fibroblast proliferation",0.000225768220549685
"Lta","GO:0048144","fibroblast proliferation",0.000225768220549685
"Cav1","GO:0048144","fibroblast proliferation",0.000225768220549685
"Nf1","GO:0048144","fibroblast proliferation",0.000225768220549685
"Jun","GO:0048144","fibroblast proliferation",0.000225768220549685
"Wnt2","GO:0048144","fibroblast proliferation",0.000225768220549685
"Apoe","GO:0032489","regulation of Cdc42 protein signal transduction",0.000225768220549685
"Apoa1","GO:0032489","regulation of Cdc42 protein signal transduction",0.000225768220549685
"Apoc3","GO:0032489","regulation of Cdc42 protein signal transduction",0.000225768220549685
"Pten","GO:0050806","positive regulation of synaptic transmission",0.000225768220549685
"Slc1a3","GO:0050806","positive regulation of synaptic transmission",0.000225768220549685
"Drd2","GO:0050806","positive regulation of synaptic transmission",0.000225768220549685
"Apoe","GO:0050806","positive regulation of synaptic transmission",0.000225768220549685
"Nf1","GO:0050806","positive regulation of synaptic transmission",0.000225768220549685
"Tnf","GO:0050806","positive regulation of synaptic transmission",0.000225768220549685
"Adcy8","GO:0050806","positive regulation of synaptic transmission",0.000225768220549685
"Gfap","GO:0050806","positive regulation of synaptic transmission",0.000225768220549685
"Daxx","GO:0097193","intrinsic apoptotic signaling pathway",0.000225768220549685
"Myc","GO:0097193","intrinsic apoptotic signaling pathway",0.000225768220549685
"Wfs1","GO:0097193","intrinsic apoptotic signaling pathway",0.000225768220549685
"Hspa1a","GO:0097193","intrinsic apoptotic signaling pathway",0.000225768220549685
"Cav1","GO:0097193","intrinsic apoptotic signaling pathway",0.000225768220549685
"Wwox","GO:0097193","intrinsic apoptotic signaling pathway",0.000225768220549685
"Tnf","GO:0097193","intrinsic apoptotic signaling pathway",0.000225768220549685
"Bcl2l2","GO:0097193","intrinsic apoptotic signaling pathway",0.000225768220549685
"Hspa1a","GO:0031112","positive regulation of microtubule polymerization or depolymerization",0.000228802825845283
"Cav1","GO:0031112","positive regulation of microtubule polymerization or depolymerization",0.000228802825845283
"Met","GO:0031112","positive regulation of microtubule polymerization or depolymerization",0.000228802825845283
"Hspa1b","GO:0031112","positive regulation of microtubule polymerization or depolymerization",0.000228802825845283
"Hspa1a","GO:0032757","positive regulation of interleukin-8 production",0.000228802825845283
"Tnf","GO:0032757","positive regulation of interleukin-8 production",0.000228802825845283
"Nos2","GO:0032757","positive regulation of interleukin-8 production",0.000228802825845283
"Stat3","GO:0032757","positive regulation of interleukin-8 production",0.000228802825845283
"Hspa1b","GO:0032757","positive regulation of interleukin-8 production",0.000228802825845283
"Cav1","GO:0010874","regulation of cholesterol efflux",0.00027477779693959
"Apoe","GO:0010874","regulation of cholesterol efflux",0.00027477779693959
"Apoa1","GO:0010874","regulation of cholesterol efflux",0.00027477779693959
"Pon1","GO:0010874","regulation of cholesterol efflux",0.00027477779693959
"Stat5a","GO:0060056","mammary gland involution",0.000277568988517451
"Cav1","GO:0060056","mammary gland involution",0.000277568988517451
"Cdkn2a","GO:0060056","mammary gland involution",0.000277568988517451
"Stat5a","GO:0060397","growth hormone receptor signaling pathway via JAK-STAT",0.000277568988517451
"Stat3","GO:0060397","growth hormone receptor signaling pathway via JAK-STAT",0.000277568988517451
"Stat5b","GO:0060397","growth hormone receptor signaling pathway via JAK-STAT",0.000277568988517451
"Pten","GO:0070371","ERK1 and ERK2 cascade",0.00028960967603075
"Myc","GO:0070371","ERK1 and ERK2 cascade",0.00028960967603075
"Drd2","GO:0070371","ERK1 and ERK2 cascade",0.00028960967603075
"Cav1","GO:0070371","ERK1 and ERK2 cascade",0.00028960967603075
"Apoe","GO:0070371","ERK1 and ERK2 cascade",0.00028960967603075
"Nf1","GO:0070371","ERK1 and ERK2 cascade",0.00028960967603075
"Jun","GO:0070371","ERK1 and ERK2 cascade",0.00028960967603075
"Dcc","GO:0070371","ERK1 and ERK2 cascade",0.00028960967603075
"Got1","GO:0006163","purine nucleotide metabolic process",0.000302090821114661
"Myc","GO:0006163","purine nucleotide metabolic process",0.000302090821114661
"Slc1a3","GO:0006163","purine nucleotide metabolic process",0.000302090821114661
"Hspa1a","GO:0006163","purine nucleotide metabolic process",0.000302090821114661
"Nqo1","GO:0006163","purine nucleotide metabolic process",0.000302090821114661
"Adcy8","GO:0006163","purine nucleotide metabolic process",0.000302090821114661
"Stat3","GO:0006163","purine nucleotide metabolic process",0.000302090821114661
"Hspa1b","GO:0006163","purine nucleotide metabolic process",0.000302090821114661
"Ppargc1a","GO:0006163","purine nucleotide metabolic process",0.000302090821114661
"Myc","GO:1905039","carboxylic acid transmembrane transport",0.000307388279008649
"Slc1a3","GO:1905039","carboxylic acid transmembrane transport",0.000307388279008649
"Slc2a1","GO:1905039","carboxylic acid transmembrane transport",0.000307388279008649
"Tnf","GO:1905039","carboxylic acid transmembrane transport",0.000307388279008649
"Slc7a8","GO:1905039","carboxylic acid transmembrane transport",0.000307388279008649
"Gfap","GO:1905039","carboxylic acid transmembrane transport",0.000307388279008649
"Pten","GO:0048511","rhythmic process",0.000307388279008649
"Stat5a","GO:0048511","rhythmic process",0.000307388279008649
"Drd2","GO:0048511","rhythmic process",0.000307388279008649
"Jun","GO:0048511","rhythmic process",0.000307388279008649
"Nos2","GO:0048511","rhythmic process",0.000307388279008649
"Ppargc1a","GO:0048511","rhythmic process",0.000307388279008649
"Stat5b","GO:0048511","rhythmic process",0.000307388279008649
"Runx1","GO:0048511","rhythmic process",0.000307388279008649
"Cav1","GO:0032370","positive regulation of lipid transport",0.000328467272063213
"Apoe","GO:0032370","positive regulation of lipid transport",0.000328467272063213
"Apoa1","GO:0032370","positive regulation of lipid transport",0.000328467272063213
"Pon1","GO:0032370","positive regulation of lipid transport",0.000328467272063213
"Runx1","GO:0032370","positive regulation of lipid transport",0.000328467272063213
"Sod3","GO:0062197","cellular response to chemical stress",0.000328467272063213
"Cav1","GO:0062197","cellular response to chemical stress",0.000328467272063213
"Met","GO:0062197","cellular response to chemical stress",0.000328467272063213
"Cdkn2a","GO:0062197","cellular response to chemical stress",0.000328467272063213
"Slc2a1","GO:0062197","cellular response to chemical stress",0.000328467272063213
"Nqo1","GO:0062197","cellular response to chemical stress",0.000328467272063213
"Apoa4","GO:0062197","cellular response to chemical stress",0.000328467272063213
"Ppargc1a","GO:0062197","cellular response to chemical stress",0.000328467272063213
"Foxp2","GO:0031223","auditory behavior",0.000334686041768272
"Slc1a3","GO:0031223","auditory behavior",0.000334686041768272
"Drd2","GO:0031223","auditory behavior",0.000334686041768272
"Pten","GO:0033028","myeloid cell apoptotic process",0.000334932288871438
"Stat5a","GO:0033028","myeloid cell apoptotic process",0.000334932288871438
"Nf1","GO:0033028","myeloid cell apoptotic process",0.000334932288871438
"Stat5b","GO:0033028","myeloid cell apoptotic process",0.000334932288871438
"Myc","GO:0048147","negative regulation of fibroblast proliferation",0.000334932288871438
"Lta","GO:0048147","negative regulation of fibroblast proliferation",0.000334932288871438
"Cav1","GO:0048147","negative regulation of fibroblast proliferation",0.000334932288871438
"Nf1","GO:0048147","negative regulation of fibroblast proliferation",0.000334932288871438
"Pten","GO:0014855","striated muscle cell proliferation",0.000335186743686487
"Cav2","GO:0014855","striated muscle cell proliferation",0.000335186743686487
"Wnt2","GO:0014855","striated muscle cell proliferation",0.000335186743686487
"Ncam1","GO:0014855","striated muscle cell proliferation",0.000335186743686487
"Stat3","GO:0014855","striated muscle cell proliferation",0.000335186743686487
"Myc","GO:1903825","organic acid transmembrane transport",0.000335195170123584
"Slc1a3","GO:1903825","organic acid transmembrane transport",0.000335195170123584
"Slc2a1","GO:1903825","organic acid transmembrane transport",0.000335195170123584
"Tnf","GO:1903825","organic acid transmembrane transport",0.000335195170123584
"Slc7a8","GO:1903825","organic acid transmembrane transport",0.000335195170123584
"Gfap","GO:1903825","organic acid transmembrane transport",0.000335195170123584
"Apoe","GO:0055090","acylglycerol homeostasis",0.000358388306603089
"Apoa1","GO:0055090","acylglycerol homeostasis",0.000358388306603089
"Apoc3","GO:0055090","acylglycerol homeostasis",0.000358388306603089
"Apoa4","GO:0055090","acylglycerol homeostasis",0.000358388306603089
"Pten","GO:0014706","striated muscle tissue development",0.000382113843937387
"Foxp2","GO:0014706","striated muscle tissue development",0.000382113843937387
"Myc","GO:0014706","striated muscle tissue development",0.000382113843937387
"Cav2","GO:0014706","striated muscle tissue development",0.000382113843937387
"Cav1","GO:0014706","striated muscle tissue development",0.000382113843937387
"Met","GO:0014706","striated muscle tissue development",0.000382113843937387
"Nf1","GO:0014706","striated muscle tissue development",0.000382113843937387
"Wnt2","GO:0014706","striated muscle tissue development",0.000382113843937387
"Ncam1","GO:0014706","striated muscle tissue development",0.000382113843937387
"Stat5a","GO:0001553","luteinization",0.000394650838352479
"Stat5b","GO:0001553","luteinization",0.000394650838352479
"Runx1","GO:0001553","luteinization",0.000394650838352479
"Apoe","GO:0032488","Cdc42 protein signal transduction",0.000394650838352479
"Apoa1","GO:0032488","Cdc42 protein signal transduction",0.000394650838352479
"Apoc3","GO:0032488","Cdc42 protein signal transduction",0.000394650838352479
"Pten","GO:0044282","small molecule catabolic process",0.000395665981665646
"Pon3","GO:0044282","small molecule catabolic process",0.000395665981665646
"Got1","GO:0044282","small molecule catabolic process",0.000395665981665646
"Apoe","GO:0044282","small molecule catabolic process",0.000395665981665646
"Nos2","GO:0044282","small molecule catabolic process",0.000395665981665646
"Cbr3","GO:0044282","small molecule catabolic process",0.000395665981665646
"Pon1","GO:0044282","small molecule catabolic process",0.000395665981665646
"Cbr1","GO:0044282","small molecule catabolic process",0.000395665981665646
"Pten","GO:2000058","regulation of ubiquitin-dependent protein catabolic process",0.000405573662737302
"Hspa1a","GO:2000058","regulation of ubiquitin-dependent protein catabolic process",0.000405573662737302
"Cdkn2a","GO:2000058","regulation of ubiquitin-dependent protein catabolic process",0.000405573662737302
"Sufu","GO:2000058","regulation of ubiquitin-dependent protein catabolic process",0.000405573662737302
"Hspa1b","GO:2000058","regulation of ubiquitin-dependent protein catabolic process",0.000405573662737302
"Trib1","GO:2000058","regulation of ubiquitin-dependent protein catabolic process",0.000405573662737302
"Nf1","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation",0.000408426832705686
"Jun","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation",0.000408426832705686
"Tnf","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation",0.000408426832705686
"Ppargc1a","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation",0.000408426832705686
"Got1","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",0.000410822963793254
"Cav2","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",0.000410822963793254
"Hspa1a","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",0.000410822963793254
"Cav1","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",0.000410822963793254
"Jun","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",0.000410822963793254
"Stat3","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",0.000410822963793254
"Cdkn2b","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",0.000410822963793254
"Onecut2","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",0.000410822963793254
"Daxx","GO:0010038","response to metal ion",0.000432161365222301
"Got1","GO:0010038","response to metal ion",0.000432161365222301
"Sod3","GO:0010038","response to metal ion",0.000432161365222301
"Drd2","GO:0010038","response to metal ion",0.000432161365222301
"Cav1","GO:0010038","response to metal ion",0.000432161365222301
"Jun","GO:0010038","response to metal ion",0.000432161365222301
"Ncam1","GO:0010038","response to metal ion",0.000432161365222301
"Adcy8","GO:0010038","response to metal ion",0.000432161365222301
"Cav1","GO:0042632","cholesterol homeostasis",0.000437108032343333
"Apoe","GO:0042632","cholesterol homeostasis",0.000437108032343333
"Apoa1","GO:0042632","cholesterol homeostasis",0.000437108032343333
"Apoc3","GO:0042632","cholesterol homeostasis",0.000437108032343333
"Apoa4","GO:0042632","cholesterol homeostasis",0.000437108032343333
"Cav1","GO:0055092","sterol homeostasis",0.000454991684030151
"Apoe","GO:0055092","sterol homeostasis",0.000454991684030151
"Apoa1","GO:0055092","sterol homeostasis",0.000454991684030151
"Apoc3","GO:0055092","sterol homeostasis",0.000454991684030151
"Apoa4","GO:0055092","sterol homeostasis",0.000454991684030151
"Foxp2","GO:0007517","muscle organ development",0.000456614913230013
"Myc","GO:0007517","muscle organ development",0.000456614913230013
"Cav2","GO:0007517","muscle organ development",0.000456614913230013
"Cav1","GO:0007517","muscle organ development",0.000456614913230013
"Met","GO:0007517","muscle organ development",0.000456614913230013
"Nf1","GO:0007517","muscle organ development",0.000456614913230013
"Wnt2","GO:0007517","muscle organ development",0.000456614913230013
"Mtss1","GO:0007517","muscle organ development",0.000456614913230013
"Stat5a","GO:0070669","response to interleukin-2",0.000456614913230013
"Stat3","GO:0070669","response to interleukin-2",0.000456614913230013
"Stat5b","GO:0070669","response to interleukin-2",0.000456614913230013
"Hspa1a","GO:0032637","interleukin-8 production",0.000464358044717395
"Tnf","GO:0032637","interleukin-8 production",0.000464358044717395
"Nos2","GO:0032637","interleukin-8 production",0.000464358044717395
"Stat3","GO:0032637","interleukin-8 production",0.000464358044717395
"Hspa1b","GO:0032637","interleukin-8 production",0.000464358044717395
"Hspa1a","GO:0032677","regulation of interleukin-8 production",0.000464358044717395
"Tnf","GO:0032677","regulation of interleukin-8 production",0.000464358044717395
"Nos2","GO:0032677","regulation of interleukin-8 production",0.000464358044717395
"Stat3","GO:0032677","regulation of interleukin-8 production",0.000464358044717395
"Hspa1b","GO:0032677","regulation of interleukin-8 production",0.000464358044717395
"Apoe","GO:0045834","positive regulation of lipid metabolic process",0.000504184325024356
"Apoa1","GO:0045834","positive regulation of lipid metabolic process",0.000504184325024356
"Apoc3","GO:0045834","positive regulation of lipid metabolic process",0.000504184325024356
"Tnf","GO:0045834","positive regulation of lipid metabolic process",0.000504184325024356
"Apoa4","GO:0045834","positive regulation of lipid metabolic process",0.000504184325024356
"Ppargc1a","GO:0045834","positive regulation of lipid metabolic process",0.000504184325024356
"Myc","GO:0051962","positive regulation of nervous system development",0.000504184325024356
"Lta","GO:0051962","positive regulation of nervous system development",0.000504184325024356
"Drd2","GO:0051962","positive regulation of nervous system development",0.000504184325024356
"Apoe","GO:0051962","positive regulation of nervous system development",0.000504184325024356
"Met","GO:0051962","positive regulation of nervous system development",0.000504184325024356
"Wnt2","GO:0051962","positive regulation of nervous system development",0.000504184325024356
"Tnf","GO:0051962","positive regulation of nervous system development",0.000504184325024356
"Gfap","GO:0051962","positive regulation of nervous system development",0.000504184325024356
"Hspa1a","GO:1902905","positive regulation of supramolecular fiber organization",0.000513866183003012
"Cav1","GO:1902905","positive regulation of supramolecular fiber organization",0.000513866183003012
"Met","GO:1902905","positive regulation of supramolecular fiber organization",0.000513866183003012
"Apoa1","GO:1902905","positive regulation of supramolecular fiber organization",0.000513866183003012
"Mtss1","GO:1902905","positive regulation of supramolecular fiber organization",0.000513866183003012
"Hspa1b","GO:1902905","positive regulation of supramolecular fiber organization",0.000513866183003012
"Foxp2","GO:0007638","mechanosensory behavior",0.000526204349137133
"Slc1a3","GO:0007638","mechanosensory behavior",0.000526204349137133
"Drd2","GO:0007638","mechanosensory behavior",0.000526204349137133
"Apoe","GO:0043691","reverse cholesterol transport",0.000526204349137133
"Apoa1","GO:0043691","reverse cholesterol transport",0.000526204349137133
"Apoa4","GO:0043691","reverse cholesterol transport",0.000526204349137133
"Pon3","GO:1901334","lactone metabolic process",0.000526204349137133
"Pon1","GO:1901334","lactone metabolic process",0.000526204349137133
"Pon2","GO:1901334","lactone metabolic process",0.000526204349137133
"Slc44a4","GO:0051180","vitamin transport",0.000552648887510118
"Slc2a9","GO:0051180","vitamin transport",0.000552648887510118
"Apoa1","GO:0051180","vitamin transport",0.000552648887510118
"Slc2a1","GO:0051180","vitamin transport",0.000552648887510118
"Got1","GO:0055088","lipid homeostasis",0.000562243872738189
"Cav1","GO:0055088","lipid homeostasis",0.000562243872738189
"Apoe","GO:0055088","lipid homeostasis",0.000562243872738189
"Apoa1","GO:0055088","lipid homeostasis",0.000562243872738189
"Apoc3","GO:0055088","lipid homeostasis",0.000562243872738189
"Apoa4","GO:0055088","lipid homeostasis",0.000562243872738189
"Myc","GO:0002573","myeloid leukocyte differentiation",0.000572287879133235
"Stat5a","GO:0002573","myeloid leukocyte differentiation",0.000572287879133235
"Nf1","GO:0002573","myeloid leukocyte differentiation",0.000572287879133235
"Jun","GO:0002573","myeloid leukocyte differentiation",0.000572287879133235
"Tnf","GO:0002573","myeloid leukocyte differentiation",0.000572287879133235
"Runx1","GO:0002573","myeloid leukocyte differentiation",0.000572287879133235
"Trib1","GO:0002573","myeloid leukocyte differentiation",0.000572287879133235
"Cftr","GO:0006694","steroid biosynthetic process",0.000572287879133235
"Sqle","GO:0006694","steroid biosynthetic process",0.000572287879133235
"Apoe","GO:0006694","steroid biosynthetic process",0.000572287879133235
"Apoa1","GO:0006694","steroid biosynthetic process",0.000572287879133235
"Tnf","GO:0006694","steroid biosynthetic process",0.000572287879133235
"Ppargc1a","GO:0006694","steroid biosynthetic process",0.000572287879133235
"Apoe","GO:0045940","positive regulation of steroid metabolic process",0.000581439201412935
"Apoa1","GO:0045940","positive regulation of steroid metabolic process",0.000581439201412935
"Tnf","GO:0045940","positive regulation of steroid metabolic process",0.000581439201412935
"Ppargc1a","GO:0045940","positive regulation of steroid metabolic process",0.000581439201412935
"Myc","GO:0015718","monocarboxylic acid transport",0.000582496497618594
"Drd2","GO:0015718","monocarboxylic acid transport",0.000582496497618594
"Apoe","GO:0015718","monocarboxylic acid transport",0.000582496497618594
"Slc2a1","GO:0015718","monocarboxylic acid transport",0.000582496497618594
"Tnf","GO:0015718","monocarboxylic acid transport",0.000582496497618594
"Nos2","GO:0015718","monocarboxylic acid transport",0.000582496497618594
"Wfs1","GO:1901800","positive regulation of proteasomal protein catabolic process",0.000607148062575577
"Hspa1a","GO:1901800","positive regulation of proteasomal protein catabolic process",0.000607148062575577
"Cav1","GO:1901800","positive regulation of proteasomal protein catabolic process",0.000607148062575577
"Hspa1b","GO:1901800","positive regulation of proteasomal protein catabolic process",0.000607148062575577
"Trib1","GO:1901800","positive regulation of proteasomal protein catabolic process",0.000607148062575577
"Cav1","GO:1905954","positive regulation of lipid localization",0.000607148062575577
"Apoe","GO:1905954","positive regulation of lipid localization",0.000607148062575577
"Apoa1","GO:1905954","positive regulation of lipid localization",0.000607148062575577
"Pon1","GO:1905954","positive regulation of lipid localization",0.000607148062575577
"Runx1","GO:1905954","positive regulation of lipid localization",0.000607148062575577
"Cdkn2a","GO:0009895","negative regulation of catabolic process",0.000607654530418875
"Apoc3","GO:0009895","negative regulation of catabolic process",0.000607654530418875
