"gene_symbol","go_id","go_description","p_adjusted"
"Cyp2c55","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cbr1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Tpmt","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2c70","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2c50","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gstm4","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2c29","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gstm5","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp1b1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2f2","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Aox3","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp3a41a","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2c68","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Aox4","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Ugt1a6b","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Fmo4","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp1a2","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Sult2a8","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gstm2","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Sult2a4","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2c54","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Sult2a3","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Ugt2a2","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2c39","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp3a11","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2e1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2c23","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Sult2a7","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Ugt2b34","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gsta1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gstp2","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp3a41b","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2s1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gsto1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gsta4","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Sult2a5","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp1a1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp3a16","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gstm1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Fmo2","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Fmo5","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp3a44","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Ugt1a1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Ugt2a1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2c67","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Sult1a1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gstp3","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2c40","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Aox1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2c37","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Fmo6","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Ugt2b1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gstm7","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2c38","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gsta2","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gsta5","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Ugt1a6a","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Ugt2a3","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gstp1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gsta3","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Sult2a6","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Fmo3","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gsto2","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Fmo1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2c66","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2c69","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Aox2","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Sult2a1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gstt1","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2c65","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Gsta13","GO:0006805","xenobiotic metabolic process",2.19300509613097e-121
"Cyp2c55","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cbr1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Tpmt","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2c70","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2c50","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gstm4","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2c29","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gstm5","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp1b1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2f2","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Aox3","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp3a41a","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2c68","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Aox4","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Ugt1a6b","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Fmo4","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp1a2","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Sult2a8","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gstm2","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Sult2a4","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2c54","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Sult2a3","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Ugt2a2","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gstm3","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2c39","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp3a11","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2e1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2c23","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Sult2a7","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Ugt2b34","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gsta1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gstp2","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp3a41b","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2s1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gsto1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gsta4","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Sult2a5","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp1a1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp3a16","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gstm1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Fmo2","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Fmo5","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp3a44","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Ugt1a1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Ugt2a1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2c67","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Sult1a1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gstp3","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2c40","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Aox1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2c37","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Fmo6","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Ugt2b1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gstm7","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2c38","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gsta2","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gsta5","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Ugt1a6a","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Ugt2a3","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gstp1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gsta3","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Sult2a6","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Fmo3","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gsto2","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Fmo1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2c66","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2c69","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Aox2","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Sult2a1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gstt1","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2c65","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Gsta13","GO:0071466","cellular response to xenobiotic stimulus",7.42865898711301e-107
"Cyp2c55","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cbr1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Tpmt","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2c70","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2c50","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gstm4","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2c29","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gstm5","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp1b1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2f2","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Aox3","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp3a41a","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2c68","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Aox4","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Ugt1a6b","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Fmo4","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp1a2","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Sult2a8","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gstm2","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Sult2a4","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2c54","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Sult2a3","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Ugt2a2","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gstm3","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2c39","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp3a11","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2e1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2c23","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Sult2a7","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Ugt2b34","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gsta1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gstp2","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp3a41b","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2s1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gsto1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gsta4","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Sult2a5","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp1a1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp3a16","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gstm1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Mgst1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Fmo2","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Fmo5","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp3a44","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Ugt1a1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Ugt2a1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2c67","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Sult1a1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gstp3","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2c40","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Aox1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2c37","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Fmo6","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Ugt2b1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gstm7","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Dpyd","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2c38","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gsta2","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gsta5","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Ugt1a6a","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Ugt2a3","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gstp1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gsta3","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Sult2a6","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Fmo3","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gsto2","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Fmo1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2c66","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2c69","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Aox2","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Sult2a1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gstt1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2c65","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Gsta13","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Aldh3a1","GO:0009410","response to xenobiotic stimulus",7.0511496857874e-84
"Cyp2c55","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp2c70","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp2c50","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Gstm4","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp2c29","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Gstm5","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp1b1","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp3a41a","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp2c68","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Fmo4","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp1a2","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Gstm2","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp2c54","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp2c39","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp3a11","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp2c23","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp3a41b","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Gsto1","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp1a1","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp3a16","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Gstm1","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp3a44","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Ugt1a1","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp2c67","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp2c40","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp2c37","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Ugt2b1","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Gstm7","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp2c38","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp2c66","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp2c69","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp2c65","GO:0042178","xenobiotic catabolic process",3.33190275587665e-58
"Cyp2c55","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2c70","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Mgst3","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2c50","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Gstm4","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2c29","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp1b1","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2f2","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2c68","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Adh5","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Fmo4","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Ces1d","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Ces2e","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp1a2","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Gstm2","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2c54","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Ces2h","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2c39","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2e1","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Ephx1","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2c23","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Gsta1","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Gstp2","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2s1","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Nme2","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp1a1","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Ces1f","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Gstm1","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Fmo2","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Ces2b","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Adh4","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2c67","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Gstp3","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Nme1","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2c40","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2c37","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Gstm7","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Ptgs2","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2c38","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Adh7","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Ces2g","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Ces1a","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Gstp1","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Hpgds","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Akr1c21","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Fmo1","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2c66","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2c69","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Ces2c","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Ces1e","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2c65","GO:0006631","fatty acid metabolic process",1.19459686548642e-45
"Cyp2c55","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2c70","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Mgst3","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2c50","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2c29","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp1b1","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2f2","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2c68","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Ces2e","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp1a2","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2c54","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Ces2h","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2c39","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2e1","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Ephx1","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2c23","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Gsta1","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Gstp2","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2s1","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Gstm1","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Ces2b","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2c67","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Gstp3","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2c40","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2c37","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Ptgs2","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2c38","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Ces2g","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Gstp1","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Hpgds","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Akr1c21","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Mgst2","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2c66","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2c69","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Ces2c","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2c65","GO:0006690","icosanoid metabolic process",1.24763681539912e-43
"Cyp2c55","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Cyp2c70","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Mgst3","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Cyp2c50","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Cyp2c29","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Cyp1b1","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Cyp2f2","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Cyp2c68","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Ces2e","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Cyp1a2","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Cyp2c54","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Ces2h","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Cyp2c39","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Cyp2e1","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Ephx1","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Cyp2c23","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Gsta1","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Gstp2","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Cyp2s1","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
"Gstm1","GO:0033559","unsaturated fatty acid metabolic process",7.24461809303328e-43
